month,language,push_events,unique_actors,month_total,share,share_pct
2018-10,Ruby,16085,6866,777785,0.0206805222522933,2.068052225229337
2018-10,Rust,26210,12246,777785,0.0336982585161709,3.369825851617092
2018-10,Scala,15999,5920,777785,0.0205699518504471,2.0569951850447104
2018-10,Swift,20175,7868,777785,0.0259390448517263,2.593904485172638
2018-10,TypeScript,87346,38026,777785,0.1123009572053973,11.230095720539737
2018-11,C,27322,10995,789772,0.0345947944470049,3.459479444700496
2018-11,C#,37531,14410,789772,0.0475213099476811,4.752130994768111
2018-11,C++,32827,12433,789772,0.0415651605779896,4.15651605779896
2018-11,Dart,33818,14151,789772,0.0428199531003884,4.281995310038847
2018-11,Go,39904,14735,789772,0.0505259745850701,5.052597458507012
2018-11,Haskell,7986,3282,789772,0.010111779095739,1.0111779095739024
2018-11,Java,67630,25596,789772,0.0856323090714788,8.563230907147885
2018-11,JavaScript,143501,50057,789772,0.1816992752338649,18.169927523386495
2018-11,Julia,16119,6642,789772,0.0204096878592809,2.0409687859280905
2018-11,Kotlin,22216,8738,789772,0.0281296374143423,2.812963741434237
2018-11,Lua,11329,4512,789772,0.0143446463029836,1.4344646302983646
2018-11,Objective-C,7567,3096,789772,0.00958124623309,0.9581246233090056
2018-11,PHP,28734,10897,789772,0.0363826522084854,3.638265220848549
2018-11,Perl,9827,3597,789772,0.0124428316020319,1.2442831602031978
2018-11,Python,117712,45832,789772,0.1490455473225184,14.90455473225184
2018-11,R,23049,7875,789772,0.0291843721985585,2.918437219855857
2018-11,Ruby,16067,6339,789772,0.0203438460720309,2.034384607203092
2018-11,Rust,27259,12419,789772,0.0345150245893751,3.451502458937516
2018-11,Scala,18129,6958,789772,0.0229547261741363,2.2954726174136333
2018-11,Swift,20782,8191,789772,0.0263139235121022,2.631392351210222
2018-11,TypeScript,80463,33429,789772,0.1018813024518468,10.188130245184686
2018-12,C,28414,10768,807550,0.0351854374342146,3.51854374342146
2018-12,C#,36005,13909,807550,0.0445854745836171,4.458547458361712
2018-12,C++,35785,14370,807550,0.0443130456318494,4.431304563184942
2018-12,Dart,34225,13353,807550,0.042381276701133,4.238127670113306
2018-12,Go,37475,14599,807550,0.0464057953067921,4.640579530679215
2018-12,Haskell,8341,3246,807550,0.0103287722122469,1.032877221224692
2018-12,Java,67694,24943,807550,0.0838263884589189,8.382638845891895
2018-12,JavaScript,146114,57707,807550,0.18093492662993,18.093492662993004
2018-12,Julia,16224,6517,807550,0.0200903968794501,2.0090396879450187
2018-12,Kotlin,24099,9900,807550,0.0298421150393164,2.984211503931645
2018-12,Lua,11285,4773,807550,0.0139743669122654,1.3974366912265497
2018-12,Objective-C,7439,3152,807550,0.0092118135099993,0.921181350999938
2018-12,PHP,33420,12491,807550,0.0413844344003467,4.138443440034672
2018-12,Perl,9735,4390,807550,0.0120549811157203,1.205498111572039
2018-12,Python,119775,49221,807550,0.1483189895362516,14.831898953625164
2018-12,R,23674,8888,807550,0.0293158318370379,2.931583183703795
2018-12,Ruby,16903,6404,807550,0.0209312116896786,2.093121168967865
2018-12,Rust,27324,12349,807550,0.0338356758095474,3.38356758095474
2018-12,Scala,18036,6985,807550,0.0223342207912822,2.2334220791282275
2018-12,Swift,21070,9167,807550,0.0260912636988421,2.6091263698842178
2018-12,TypeScript,84513,34559,807550,0.104653581821559,10.465358182155905
2019-01,C,29171,11738,828872,0.0351936125240085,3.519361252400853
2019-01,C#,41890,19888,828872,0.0505385632522271,5.053856325222712
2019-01,C++,33670,14175,828872,0.0406214711077223,4.06214711077223
2019-01,Dart,36622,13704,828872,0.0441829377756758,4.418293777567586
2019-01,Go,43423,16958,828872,0.0523880647434103,5.2388064743410325
2019-01,Haskell,8753,3565,828872,0.0105601347373297,1.056013473732977
2019-01,Java,70121,26509,828872,0.0845981044117789,8.45981044117789
2019-01,JavaScript,152357,56687,828872,0.183812458377168,18.3812458377168
2019-01,Julia,17183,6499,828872,0.0207305832504898,2.0730583250489825
2019-01,Kotlin,24769,10231,828872,0.0298827804534355,2.988278045343552
2019-01,Lua,11099,4059,828872,0.0133904873128782,1.3390487312878223
2019-01,Objective-C,6833,2703,828872,0.0082437336524819,0.8243733652481927
2019-01,PHP,29413,11653,828872,0.0354855755774112,3.548557557741123
2019-01,Perl,9374,3491,828872,0.0113093457132102,1.1309345713210244
2019-01,Python,115404,46780,828872,0.1392301827061355,13.923018270613555
2019-01,R,23002,9235,828872,0.0277509675800364,2.7750967580036483
2019-01,Ruby,15873,6248,828872,0.0191501220936405,1.9150122093640516
2019-01,Rust,27922,13592,828872,0.033686745359959,3.368674535995907
2019-01,Scala,17233,7209,828872,0.0207909061954077,2.0790906195407737
2019-01,Swift,21121,8574,828872,0.0254816183922246,2.5481618392224616
2019-01,TypeScript,93639,36758,828872,0.1129716047833682,11.297160478336824
2019-02,C,28638,11062,850475,0.0336729474705311,3.367294747053117
2019-02,C#,41384,14216,850475,0.0486598665451659,4.865986654516593
2019-02,C++,36810,13996,850475,0.04328169552309,4.328169552309004
2019-02,Dart,37165,15966,850475,0.0436991093212616,4.369910932126165
2019-02,Go,39940,16720,850475,0.046961991828096,4.696199182809607
2019-02,Haskell,8216,3151,850475,0.0096604838472618,0.9660483847261824
2019-02,Java,73905,32848,850475,0.0868984978982333,8.689849789823334
2019-02,JavaScript,152340,49500,850475,0.1791234310238396,17.91234310238396
2019-02,Julia,17622,7587,850475,0.0207201857785355,2.0720185778535525
2019-02,Kotlin,23264,9254,850475,0.0273541256356741,2.7354125635674182
2019-02,Lua,11787,5085,850475,0.0138593139128134,1.385931391281343
2019-02,Objective-C,7141,2790,850475,0.0083964843175872,0.839648431758723
2019-02,PHP,30617,12873,850475,0.0359998824186484,3.5999882418648403
2019-02,Perl,9693,3529,850475,0.0113971604103589,1.1397160410358915
2019-02,Python,127788,50852,850475,0.1502548575795878,15.025485757958789
2019-02,R,23634,9690,850475,0.0277891766365854,2.7789176636585435
2019-02,Ruby,17857,7774,850475,0.0209965019547899,2.099650195478997
2019-02,Rust,29148,14234,850475,0.0342726123636791,3.4272612363679125
2019-02,Scala,19159,7658,850475,0.0225274111525912,2.25274111525912
2019-02,Swift,23295,10497,850475,0.0273905758546694,2.739057585466945
2019-02,TypeScript,91072,38170,850475,0.1070836885269996,10.708368852699962
2019-03,C,29672,13807,868963,0.0341464481226473,3.414644812264734
2019-03,C#,41686,17433,868963,0.0479721230938486,4.797212309384864
2019-03,C++,38602,16655,868963,0.0444230651937999,4.442306519379997
2019-03,Dart,38594,16050,868963,0.0444138588179243,4.441385881792435
2019-03,Go,41937,17909,868963,0.0482609731369459,4.8260973136946
2019-03,Haskell,9071,3679,868963,0.0104388794459603,1.04388794459603
2019-03,Java,78529,30941,868963,0.0903709363919982,9.037093639199828
2019-03,JavaScript,146013,51991,868963,0.1680313200907288,16.803132009072883
2019-03,Julia,19173,8493,868963,0.0220642305828901,2.206423058289018
2019-03,Kotlin,25224,10991,868963,0.0290277031358067,2.9027703135806706
2019-03,Lua,12934,5693,868963,0.0148844081968967,1.488440819689676
2019-03,Objective-C,7051,2712,868963,0.0081142695373681,0.8114269537368104
2019-03,PHP,31059,13574,868963,0.0357426035400816,3.5742603540081683
2019-03,Perl,9419,3285,868963,0.0108393567965494,1.083935679654945
2019-03,Python,128203,54488,868963,0.1475356257976461,14.753562579764615
2019-03,R,24767,9539,868963,0.0285017889139123,2.850178891391233
2019-03,Ruby,15887,6124,868963,0.0182827116919822,1.828271169198228
2019-03,Rust,28916,15544,868963,0.0332764456024019,3.327644560240194
2019-03,Scala,18251,7162,868963,0.0210031957632258,2.1003195763225824
2019-03,Swift,21708,7840,868963,0.0249815009384749,2.498150093847494
2019-03,TypeScript,102267,43320,868963,0.1176885552089099,11.768855520890993
2019-04,C,30160,11783,881705,0.0342064522714513,3.4206452271451337
2019-04,C#,44568,17054,881705,0.0505475187279192,5.05475187279192
2019-04,C++,42865,16792,881705,0.0486160337074191,4.861603370741915
2019-04,Dart,40030,15902,881705,0.0454006725605503,4.540067256055029
2019-04,Go,40215,15887,881705,0.045610493305584,4.561049330558407
2019-04,Haskell,9231,3703,881705,0.0104694880940904,1.046948809409043
2019-04,Java,76104,30604,881705,0.086314583675946,8.631458367594604
2019-04,JavaScript,150633,58232,881705,0.1708428556036316,17.08428556036316
2019-04,Julia,19497,7231,881705,0.0221128381941805,2.2112838194180595
2019-04,Kotlin,24948,9938,881705,0.0282951780924458,2.8295178092445883
2019-04,Lua,12926,4813,881705,0.0146602321638189,1.4660232163818965
2019-04,Objective-C,6821,2617,881705,0.0077361475777045,0.7736147577704561
2019-04,PHP,31122,11678,881705,0.0352975201456269,3.529752014562694
2019-04,Perl,10145,4601,881705,0.0115061159911761,1.150611599117619
2019-04,Python,132804,58123,881705,0.150621806613323,15.062180661332306
2019-04,R,24848,10465,881705,0.0281817614735087,2.8181761473508717
2019-04,Ruby,16777,6260,881705,0.0190279061590894,1.9027906159089487
2019-04,Rust,31112,14334,881705,0.0352861784837332,3.5286178483733224
2019-04,Scala,19947,8127,881705,0.0226232129793978,2.262321297939787
2019-04,Swift,23642,8685,881705,0.0268139570491264,2.681395704912641
2019-04,TypeScript,93310,41627,881705,0.105829047130276,10.5829047130276
2019-05,C,28598,11228,887583,0.0322200853328646,3.222008533286465
2019-05,C#,40961,14867,887583,0.0461489235372917,4.614892353729172
2019-05,C++,37365,15570,887583,0.0420974714477406,4.209747144774066
2019-05,Dart,40754,16658,887583,0.0459157059114471,4.591570591144715
2019-05,Go,41683,16931,887583,0.0469623685897544,4.696236858975443
2019-05,Haskell,8679,3382,887583,0.0097782404575121,0.9778240457512144
2019-05,Java,74970,28474,887583,0.0844653401428373,8.446534014283733
2019-05,JavaScript,157008,59364,887583,0.1768938792203095,17.689387922030953
2019-05,Julia,17688,6601,887583,0.0199282771301388,1.9928277130138812
2019-05,Kotlin,24231,9505,887583,0.0272999820861823,2.729998208618236
2019-05,Lua,11919,5112,887583,0.0134286032968184,1.3428603296818438
2019-05,Objective-C,6634,2756,887583,0.0074742305789993,0.7474230578999372
2019-05,PHP,30793,12102,887583,0.0346930934909749,3.4693093490974927
2019-05,Perl,9227,3903,887583,0.0103956475056417,1.0395647505641723
2019-05,Python,135212,59684,887583,0.1523373025395935,15.233730253959347
2019-05,R,24133,10143,887583,0.0271895698768453,2.718956987684532
2019-05,Ruby,16988,6504,887583,0.019139618492017,1.9139618492017083
2019-05,Rust,30192,13622,887583,0.0340159737173875,3.4015973717387555
2019-05,Scala,19534,8512,887583,0.0220080826243855,2.200808262438555
2019-05,Swift,24223,9840,887583,0.0272909688446038,2.729096884460383
2019-05,TypeScript,106791,43853,887583,0.1203166351766539,12.03166351766539
2019-06,C,30709,12524,887311,0.0346090604083573,3.460906040835739
2019-06,C#,42108,16958,887311,0.0474557398702371,4.745573987023716
2019-06,C++,37045,13587,887311,0.0417497360001172,4.174973600011721
2019-06,Dart,42552,17978,887311,0.0479561281219324,4.795612812193244
2019-06,Go,42150,16854,887311,0.0475030738940461,4.750307389404617
2019-06,Haskell,8799,3478,887311,0.0099164779879884,0.9916477987988428
2019-06,Java,76156,26642,887311,0.0858278551714111,8.582785517141115
2019-06,JavaScript,161329,56836,887311,0.1818178744543908,18.181787445439085
2019-06,Julia,19508,8421,887311,0.0219855270587201,2.198552705872011
2019-06,Kotlin,26103,11366,887311,0.0294180957973021,2.9418095797302186
2019-06,Lua,12624,5101,887311,0.0142272551563093,1.4227255156309344
2019-06,Objective-C,6378,2457,887311,0.0071880096155688,0.7188009615568837
2019-06,PHP,31920,12067,887311,0.0359738580948506,3.5973858094850626
2019-06,Perl,9508,3911,887311,0.0107155213899072,1.071552138990726
2019-06,Python,130315,50062,887311,0.1468650788731346,14.686507887313468
2019-06,R,24420,10160,887311,0.0275213538432409,2.7521353843240983
2019-06,Ruby,15393,6085,887311,0.0173479197260036,1.7347919726003622
2019-06,Rust,31604,14670,887311,0.0356177259157161,3.561772591571614
2019-06,Scala,20258,8601,887311,0.022830777483881,2.2830777483881075
2019-06,Swift,23467,10344,887311,0.0264473223030031,2.644732230300312
2019-06,TypeScript,94965,39150,887311,0.1070256088338812,10.702560883388124
2019-07,C,30276,11934,883303,0.0342758940023978,3.427589400239782
2019-07,C#,44216,16960,883303,0.0500575680145997,5.005756801459975
2019-07,C++,37432,14461,883303,0.0423773042772412,4.237730427724122
2019-07,Dart,38257,16098,883303,0.0433112986144052,4.331129861440525
2019-07,Go,43048,16186,883303,0.048735258456045,4.87352584560451
2019-07,Haskell,9336,3769,883303,0.0105694195536525,1.0569419553652597
2019-07,Java,73443,27647,883303,0.0831458740658641,8.314587406586414
2019-07,JavaScript,163292,60061,883303,0.1848652161262896,18.48652161262896
2019-07,Julia,18421,7439,883303,0.0208546784059377,2.085467840593771
2019-07,Kotlin,23485,9292,883303,0.0265877054646027,2.658770546460275
2019-07,Lua,12288,4980,883303,0.0139114211091777,1.3911421109177713
2019-07,Objective-C,6065,2797,883303,0.0068662735210907,0.6866273521090724
2019-07,PHP,29157,11732,883303,0.0330090580468989,3.300905804689897
2019-07,Perl,9281,3421,883303,0.0105071532645083,1.0507153264508329
2019-07,Python,136867,52929,883303,0.1549490944783386,15.494909447833868
2019-07,R,23929,9625,883303,0.0270903642351492,2.7090364235149207
2019-07,Ruby,15648,6514,883303,0.0177153253187184,1.7715325318718491
2019-07,Rust,31010,15460,883303,0.0351068659338867,3.510686593388679
2019-07,Scala,18697,7512,883303,0.0211671419660071,2.116714196600713
2019-07,Swift,22163,8649,883303,0.0250910502964441,2.5091050296444144
2019-07,TypeScript,96992,38338,883303,0.1098060348487438,10.980603484874386
2019-08,C,32255,13533,879040,0.0366934382963232,3.669343829632326
2019-08,C#,40899,16578,879040,0.0465268929741536,4.652689297415362
2019-08,C++,37555,14529,879040,0.0427227429923552,4.27227429923553
2019-08,Dart,36942,13580,879040,0.0420253913360029,4.202539133600292
2019-08,Go,44419,15992,879040,0.0505312613760466,5.05312613760466
2019-08,Haskell,8993,3482,879040,0.0102304787040407,1.023047870404077
2019-08,Java,69445,25506,879040,0.079000955587914,7.900095558791409
2019-08,JavaScript,158072,62348,879040,0.1798234437568256,17.982344375682562
2019-08,Julia,18220,7659,879040,0.0207271568984346,2.072715689843465
2019-08,Kotlin,25539,11949,879040,0.029053285402257,2.9053285402257005
2019-08,Lua,12634,5256,879040,0.0143724972697488,1.4372497269748816
2019-08,Objective-C,6558,2538,879040,0.0074604113578449,0.7460411357844922
2019-08,PHP,31803,12592,879040,0.036179240990171,3.617924099017109
2019-08,Perl,9463,3928,879040,0.0107651528940662,1.0765152894066254
2019-08,Python,132302,51229,879040,0.1505073716781944,15.050737167819438
2019-08,R,25997,10061,879040,0.0295743083363669,2.9574308336366943
2019-08,Ruby,15666,6401,879040,0.0178217145977429,1.7821714597742992
2019-08,Rust,33349,15046,879040,0.037937977793957,3.793797779395705
2019-08,Scala,18936,7560,879040,0.0215416818347287,2.15416818347288
2019-08,Swift,22972,8535,879040,0.0261330542409901,2.613305424099017
2019-08,TypeScript,97021,39352,879040,0.1103715416818347,11.037154168183474
2019-09,C,30379,11197,878136,0.0345948691318884,3.459486913188845
2019-09,C#,39107,12957,878136,0.0445341040567748,4.453410405677481
2019-09,C++,37980,14936,878136,0.0432507037634261,4.325070376342617
2019-09,Dart,36753,15058,878136,0.0418534258930279,4.185342589302795
2019-09,Go,44278,19910,878136,0.050422713566008,5.0422713566008
2019-09,Haskell,8585,3553,878136,0.0097763899897054,0.9776389989705468
2019-09,Java,71869,27163,878136,0.0818426758497544,8.184267584975448
2019-09,JavaScript,169280,59810,878136,0.1927719624295097,19.27719624295098
2019-09,Julia,18080,7078,878136,0.020589065930562,2.058906593056201
2019-09,Kotlin,24376,9818,878136,0.0277587981816028,2.775879818160285
2019-09,Lua,12125,5057,878136,0.0138076562172601,1.3807656217260198
2019-09,Objective-C,5573,2347,878136,0.0063463973689724,0.634639736897246
2019-09,PHP,27824,11389,878136,0.0316852970382719,3.168529703827198
2019-09,Perl,9305,3445,878136,0.0105963085444623,1.059630854446236
2019-09,Python,136884,58282,878136,0.1558801825685315,15.588018256853154
2019-09,R,23690,9266,878136,0.0269775980030428,2.6977598003042806
2019-09,Ruby,15010,5970,878136,0.0170930243151402,1.7093024315140253
2019-09,Rust,32241,13438,878136,0.0367152696165514,3.6715269616551423
2019-09,Scala,19331,7111,878136,0.0220136744194521,2.2013674419452114
2019-09,Swift,22742,10152,878136,0.0258980385726129,2.58980385726129
2019-09,TypeScript,92724,38991,878136,0.105591844543442,10.5591844543442
2019-10,C,30736,12006,883383,0.0347935153834746,3.4793515383474665
2019-10,C#,41774,14640,883383,0.0472886618827847,4.72886618827847
2019-10,C++,35499,14224,883383,0.0401852876951446,4.018528769514469
2019-10,Dart,39872,15415,883383,0.0451355753959494,4.513557539594943
2019-10,Go,41972,17167,883383,0.0475128002236855,4.751280022368554
2019-10,Haskell,9249,4103,883383,0.0104699773484434,1.0469977348443429
2019-10,Java,70948,27163,883383,0.0803139747991528,8.03139747991528
2019-10,JavaScript,172581,64344,883383,0.1953637323788209,19.536373237882096
2019-10,Julia,19159,8732,883383,0.0216882145117123,2.1688214511712363
2019-10,Kotlin,25624,9667,883383,0.0290066709456713,2.900667094567136
2019-10,Lua,12095,4757,883383,0.0136916829959372,1.3691682995937209
2019-10,Objective-C,5075,2138,883383,0.0057449600003622,0.5744960000362244
2019-10,PHP,28750,11240,883383,0.0325453399035299,3.254533990352995
2019-10,Perl,8099,3178,883383,0.0091681637523022,0.916816375230223
2019-10,Python,136408,50885,883383,0.1544154687151552,15.441546871515529
2019-10,R,24182,8984,883383,0.0273743098972925,2.7374309897292566
2019-10,Ruby,14416,6029,883383,0.0163190824364969,1.6319082436496966
2019-10,Rust,31418,12992,883383,0.0355655474465775,3.556554744657753
2019-10,Scala,18900,8044,883383,0.0213950234496249,2.139502344962491
2019-10,Swift,24317,9269,883383,0.0275271314933613,2.752713149336132
2019-10,TypeScript,92309,42199,883383,0.1044948793445198,10.449487934451987
2019-11,C,31687,13204,895963,0.0353664158006524,3.536641580065248
2019-11,C#,43713,17056,895963,0.0487888450750756,4.878884507507564
2019-11,C++,37429,14623,895963,0.0417751625904194,4.177516259041947
2019-11,Dart,39128,14576,895963,0.0436714462539189,4.367144625391896
2019-11,Go,46515,17647,895963,0.0519162063612001,5.191620636120018
2019-11,Haskell,9812,3779,895963,0.0109513450890271,1.0951345089027114
2019-11,Java,76922,31771,895963,0.0858539917384981,8.585399173849813
2019-11,JavaScript,161522,56057,895963,0.180277533782087,18.0277533782087
2019-11,Julia,18803,7507,895963,0.0209863576955744,2.098635769557448
2019-11,Kotlin,25675,10898,895963,0.0286563172809591,2.8656317280959147
2019-11,Lua,12656,5086,895963,0.0141255833109179,1.4125583310917973
2019-11,Objective-C,5300,2091,895963,0.0059154228467023,0.5915422846702375
2019-11,PHP,28828,10323,895963,0.0321754358159879,3.217543581598794
2019-11,Perl,9308,3922,895963,0.0103888218598312,1.0388821859831263
2019-11,Python,125252,41881,895963,0.1397959513953143,13.979595139531432
2019-11,R,26604,10512,895963,0.0296931904554094,2.969319045540943
2019-11,Ruby,14642,5474,895963,0.0163421927021539,1.6342192702153997
2019-11,Rust,31889,14457,895963,0.0355918715393381,3.559187153933812
2019-11,Scala,18888,7292,895963,0.0210812276846253,2.108122768462537
2019-11,Swift,23972,8841,895963,0.0267555691473866,2.6755569147386664
2019-11,TypeScript,107418,46772,895963,0.1198911115749199,11.989111157491994
2019-12,C,33548,14527,915101,0.0366604342034376,3.666043420343765
2019-12,C#,43244,16949,915101,0.0472559859512775,4.725598595127751
2019-12,C++,40025,14969,915101,0.0437383414508343,4.373834145083439
2019-12,Dart,42467,16240,915101,0.0464068993477222,4.640689934772228
2019-12,Go,45614,19513,915101,0.0498458640084537,4.984586400845371
2019-12,Haskell,9564,4513,915101,0.0104513053750351,1.0451305375035105
2019-12,Java,78518,31054,915101,0.0858025507566924,8.580255075669244
2019-12,JavaScript,164575,56165,915101,0.1798435363965289,17.98435363965289
2019-12,Julia,20665,7888,915101,0.0225822067728043,2.2582206772804314
2019-12,Kotlin,24442,9551,915101,0.0267096200310129,2.670962003101297
2019-12,Lua,12614,4652,915101,0.013784270807266,1.3784270807266084
2019-12,Objective-C,5231,2220,915101,0.005716308910164,0.5716308910164014
2019-12,PHP,28660,11592,915101,0.0313189473074556,3.131894730745568
2019-12,Perl,8683,3572,915101,0.0094885701141185,0.9488570114118552
2019-12,Python,137110,57145,915101,0.1498304558731768,14.983045587317685
2019-12,R,27251,11153,915101,0.0297792265553201,2.977922655532012
2019-12,Ruby,14796,5781,915101,0.0161687070607506,1.616870706075067
2019-12,Rust,33639,14154,915101,0.0367598767786288,3.6759876778628806
2019-12,Scala,18282,7419,915101,0.0199781226334579,1.9978122633457944
2019-12,Swift,23425,9592,915101,0.0255982672950854,2.559826729508546
2019-12,TypeScript,102748,45062,915101,0.1122805023707765,11.228050237077657
2020-01,C,30220,12056,938220,0.032209929440856,3.2209929440856087
2020-01,C#,43393,20245,938220,0.0462503464006309,4.625034640063099
2020-01,C++,40698,15966,938220,0.0433778857837181,4.337788578371811
2020-01,Dart,40596,17217,938220,0.0432691692779945,4.3269169277994495
2020-01,Go,45278,17847,938220,0.048259470060327,4.8259470060327
2020-01,Haskell,9312,3698,938220,0.0099251774637078,0.9925177463707872
2020-01,Java,76904,26393,938220,0.0819679819232163,8.19679819232163
2020-01,JavaScript,170028,60723,938220,0.1812240199526763,18.122401995267637
2020-01,Julia,19599,8304,938220,0.0208895568203619,2.0889556820361963
2020-01,Kotlin,27299,10532,938220,0.0290965871543987,2.909658715439876
2020-01,Lua,13550,5954,938220,0.014442241691714,1.4442241691714095
2020-01,Objective-C,4622,1837,938220,0.0049263498966127,0.4926349896612734
2020-01,PHP,28971,11562,938220,0.0308786851697896,3.0878685169789604
2020-01,Perl,8807,3618,938220,0.0093869241755664,0.93869241755665
2020-01,Python,155025,61058,938220,0.1652331009784485,16.523310097844853
2020-01,R,26269,10979,938220,0.0279987636162094,2.799876361620941
2020-01,Ruby,15800,6330,938220,0.0168403999062053,1.6840399906205366
2020-01,Rust,33716,16115,938220,0.0359361343821278,3.593613438212786
2020-01,Scala,21245,7192,938220,0.0226439427852742,2.264394278527424
2020-01,Swift,24247,10024,938220,0.0258436187674532,2.5843618767453265
2020-01,TypeScript,102641,41886,938220,0.1093997143527104,10.939971435271046
2020-02,C,34087,14530,961633,0.0354469948514662,3.5446994851466207
2020-02,C#,47653,20471,961633,0.0495542478263537,4.955424782635372
2020-02,C++,38922,15486,961633,0.040474900507782,4.047490050778207
2020-02,Dart,42120,16499,961633,0.0438004935354755,4.380049353547559
2020-02,Go,48671,20386,961633,0.0506128637432367,5.061286374323677
2020-02,Haskell,9504,3592,961633,0.0098831882849278,0.9883188284927824
2020-02,Java,82267,30721,961633,0.0855492687958919,8.5549268795892
2020-02,JavaScript,181246,73625,961633,0.1884773089109878,18.847730891098788
2020-02,Julia,20666,8049,961633,0.0214905270513803,2.149052705138031
2020-02,Kotlin,26801,11016,961633,0.0278702997921244,2.787029979212444
2020-02,Lua,12886,5932,961633,0.0134001224999558,1.3400122499955804
2020-02,Objective-C,4467,1853,961633,0.0046452232816469,0.4645223281646948
2020-02,PHP,31489,13809,961633,0.0327453404781241,3.274534047812419
2020-02,Perl,8445,3414,961633,0.0087819365599974,0.8781936559997421
2020-02,Python,151291,59073,961633,0.157327171592489,15.7327171592489
2020-02,R,28074,11484,961633,0.0291940896371068,2.919408963710688
2020-02,Ruby,14471,5509,961633,0.015048360445201,1.5048360445201028
2020-02,Rust,34472,16851,961633,0.0358473554880084,3.584735548800841
2020-02,Scala,18530,7264,961633,0.0192693054418889,1.9269305441888955
2020-02,Swift,24876,8905,961633,0.0258684966094133,2.5868496609413363
2020-02,TypeScript,100695,42486,961633,0.1047125046665411,10.471250466654118
2020-03,C,31113,12396,981486,0.0316998917967245,3.169989179672456
2020-03,C#,43819,18555,981486,0.0446455680468188,4.46455680468188
2020-03,C++,45629,19619,981486,0.0464897105002007,4.648971050020072
2020-03,Dart,44938,18746,981486,0.045785676005567,4.578567600556707
2020-03,Go,46397,19090,981486,0.0472721974638456,4.727219746384564
2020-03,Haskell,9972,3931,981486,0.010160104168577,1.0160104168577035
2020-03,Java,78416,28084,981486,0.079895179350495,7.989517935049506
2020-03,JavaScript,178105,58595,981486,0.1814646362760141,18.14646362760141
2020-03,Julia,21674,8698,981486,0.0220828417318229,2.208284173182297
2020-03,Kotlin,26959,10815,981486,0.0274675339230513,2.7467533923051373
2020-03,Lua,13415,5543,981486,0.0136680502829383,1.366805028293832
2020-03,Objective-C,4476,1663,981486,0.004560431834993,0.4560431834993061
2020-03,PHP,31546,12431,981486,0.0321410595770087,3.2141059577008737
2020-03,Perl,8336,3712,981486,0.0084932439178959,0.8493243917895925
2020-03,Python,159871,63256,981486,0.1628866840688507,16.28866840688507
2020-03,R,27056,10876,981486,0.0275663636567409,2.75663636567409
2020-03,Ruby,15202,6474,981486,0.0154887588819402,1.548875888194024
2020-03,Rust,35065,18358,981486,0.0357264392971473,3.5726439297147388
2020-03,Scala,21172,7749,981486,0.0215713723883988,2.1571372388398813
2020-03,Swift,27892,11477,981486,0.0284181333202918,2.8418133320291883
2020-03,TypeScript,110433,49329,981486,0.1125161235106766,11.251612351067669
2020-04,C,34277,14965,994830,0.0344551330378054,3.445513303780545
2020-04,C#,45264,17229,994830,0.0454992310243961,4.549923102439612
2020-04,C++,41001,16827,994830,0.0412140767769367,4.121407677693676
2020-04,Dart,43229,17187,994830,0.0434536553984097,4.345365539840977
2020-04,Go,49826,21151,994830,0.0500849391353296,5.008493913532965
2020-04,Haskell,9991,3994,994830,0.0100429219062553,1.004292190625534
2020-04,Java,85554,32203,994830,0.0859986128283224,8.599861282832242
2020-04,JavaScript,188569,73899,994830,0.1895489681654152,18.95489681654152
2020-04,Julia,19899,8344,994830,0.0200024124724827,2.0002412472482733
2020-04,Kotlin,29288,11741,994830,0.0294402058643185,2.9440205864318525
2020-04,Lua,12848,4740,994830,0.0129147693575786,1.291476935757868
2020-04,Objective-C,4065,1624,994830,0.0040861252676336,0.4086125267633666
2020-04,PHP,31642,12064,994830,0.0318064392911351,3.180643929113517
2020-04,Perl,8680,3524,994830,0.0087251088125609,0.8725108812560941
2020-04,Python,154636,59952,994830,0.1554396228501352,15.54396228501352
2020-04,R,28521,11125,994830,0.0286692198667108,2.8669219866710898
2020-04,Ruby,15830,6207,994830,0.0159122664173778,1.5912266417377845
2020-04,Rust,37526,21126,994830,0.0377210176613089,3.7721017661308966
2020-04,Scala,19798,8466,994830,0.0199008875888342,1.9900887588834275
2020-04,Swift,24371,10384,994830,0.0244976528653136,2.4497652865313677
2020-04,TypeScript,110015,40955,994830,0.1105867334117386,11.058673341173868
2020-05,C,34254,13526,1000422,0.0342395509095161,3.4239550909516185
2020-05,C#,44513,18374,1000422,0.0444942234377092,4.449422343770928
2020-05,C++,42209,16148,1000422,0.0421911953155768,4.219119531557683
2020-05,Dart,45835,16642,1000422,0.045815665789037,4.581566578903703
2020-05,Go,50149,20110,1000422,0.0501278460489673,5.0127846048967335
2020-05,Haskell,10267,4342,1000422,0.0102626691536171,1.0262669153617172
2020-05,Java,85154,31810,1000422,0.0851180801701681,8.511808017016818
2020-05,JavaScript,170303,58063,1000422,0.1702311624494463,17.02311624494463
2020-05,Julia,20685,8655,1000422,0.0206762746121136,2.0676274612113685
2020-05,Kotlin,27909,11124,1000422,0.0278972273700498,2.789722737004984
2020-05,Lua,13237,4789,1000422,0.0132314163423035,1.3231416342303548
2020-05,Objective-C,4143,1689,1000422,0.0041412523914907,0.4141252391490791
