month,language,push_events,unique_actors,events_per_actor,actor_rank
2019-12,JavaScript,207324,69842,2.96847169325048,1
2019-12,Kotlin,28719,11949,2.4034647250815966,10
2019-12,PHP,44166,18147,2.4337907092081337,8
2019-12,Python,164294,65895,2.493269595568708,2
2019-12,Ruby,26749,11499,2.3262022784589966,11
2019-12,Rust,35047,16910,2.0725606150206977,9
2019-12,Swift,28859,11149,2.5884832720423354,12
2019-12,TypeScript,113304,45214,2.505949484672889,4
2020-01,C#,53380,22351,2.3882600331081383,6
2020-01,C++,49406,20541,2.405238303880045,7
2020-01,Go,58047,22390,2.5925413130861994,5
2020-01,Java,113035,40858,2.7665328699397915,4
2020-01,JavaScript,204106,80211,2.5446135816783237,1
2020-01,Kotlin,30410,11129,2.732500673914997,12
2020-01,PHP,39892,17962,2.2209108117136176,8
2020-01,Python,181195,79339,2.2838074591310704,2
2020-01,Ruby,27305,12694,2.1510162281392784,11
2020-01,Rust,36277,17628,2.057919219423644,9
2020-01,Swift,30943,12709,2.4347312927846407,10
2020-01,TypeScript,114230,43875,2.603532763532764,3
2020-02,C#,55425,22077,2.510531322190515,7
2020-02,C++,57190,22118,2.5856768243059958,6
2020-02,Go,54110,22983,2.3543488665535395,5
2020-02,Java,122092,44407,2.7493863580066207,4
2020-02,JavaScript,208440,78581,2.652549598503455,1
2020-02,Kotlin,31302,12809,2.4437504879381686,10
2020-02,PHP,41754,15919,2.62290344870909,8
2020-02,Python,182276,71720,2.541494701617401,2
2020-02,Ruby,28468,10903,2.611024488672842,12
2020-02,Rust,37396,15015,2.4905760905760905,9
2020-02,Swift,28131,11570,2.4313742437337944,11
2020-02,TypeScript,115050,48329,2.3805582569471744,3
2020-03,C#,58781,24547,2.394630708436876,5
2020-03,C++,53444,22418,2.3839771612097422,7
2020-03,Go,58451,24015,2.4339371226316886,6
2020-03,Java,113732,44136,2.576853362334602,4
2020-03,JavaScript,221899,84983,2.6110986903263007,1
2020-03,Kotlin,30416,12512,2.4309462915601023,10
2020-03,PHP,46211,17778,2.599336258296771,9
2020-03,Python,185258,80441,2.3030295496077877,2
2020-03,Ruby,27886,10334,2.698471066382814,12
2020-03,Rust,37732,17946,2.102529811657194,8
2020-03,Swift,28084,11533,2.435099280326021,11
2020-03,TypeScript,119596,53831,2.221693819546358,3
2020-04,C#,53967,19938,2.706740896780018,7
2020-04,C++,56662,22667,2.499757356509463,6
2020-04,Go,62063,23667,2.6223433472767987,5
2020-04,Java,113562,43409,2.616093436844894,4
2020-04,JavaScript,222757,79985,2.784984684628368,1
2020-04,Kotlin,33596,12613,2.6636010465392848,10
2020-04,PHP,47733,18254,2.61493371315876,9
2020-04,Python,185164,74577,2.482856644810062,2
2020-04,Ruby,27363,11426,2.3948013302993174,11
2020-04,Rust,38024,19148,1.9857948610820968,8
2020-04,Swift,30759,10862,2.8317989320567114,12
2020-04,TypeScript,123182,48742,2.5272249805096223,3
2020-05,C#,60578,23920,2.53252508361204,6
2020-05,C++,57298,21863,2.6207748250468828,7
2020-05,Go,63246,25111,2.518657162199833,5
2020-05,Java,115920,46187,2.5097971290622905,4
2020-05,JavaScript,223273,76052,2.935793930468627,1
2020-05,Kotlin,35868,13884,2.583405358686257,11
2020-05,PHP,46313,18513,2.501647490952304,8
2020-05,Python,166669,67919,2.4539377788247765,2
2020-05,Ruby,27919,11574,2.4122170381890444,12
2020-05,Rust,41471,17910,2.315522054718034,9
2020-05,Swift,31547,14062,2.243421988337363,10
2020-05,TypeScript,130327,49068,2.656048748675308,3
2020-06,C#,63054,26602,2.370272911811142,5
2020-06,C++,57313,25396,2.256772720113404,6
2020-06,Go,59744,23047,2.5922679741398014,7
2020-06,Java,115089,44716,2.573776724215046,3
2020-06,JavaScript,221791,78186,2.836709896912491,1
2020-06,Kotlin,34961,14258,2.4520269322485624,10
2020-06,PHP,44674,17369,2.5720536588174334,9
2020-06,Python,192476,76324,2.5218279964362456,2
2020-06,Ruby,26022,10028,2.594934184284005,12
2020-06,Rust,38758,17933,2.1612669380471754,8
2020-06,Swift,31273,11944,2.6183020763563296,11
2020-06,TypeScript,113953,44567,2.556891870666637,4
2020-07,C#,55003,21537,2.5538840135580627,6
2020-07,C++,57188,22812,2.506926179203928,5
2020-07,Go,56690,21002,2.699266736501285,7
2020-07,Java,114822,40785,2.815299742552409,4
2020-07,JavaScript,227662,91610,2.485121711603537,1
2020-07,Kotlin,34359,13579,2.530304146107961,10
2020-07,PHP,41802,15655,2.670201213669754,9
2020-07,Python,178097,67822,2.6259473327238947,2
2020-07,Ruby,25956,9430,2.752492046659597,12
2020-07,Rust,36971,18874,1.958832256013564,8
2020-07,Swift,30360,11831,2.566139802214521,11
2020-07,TypeScript,134693,51340,2.623548889754577,3
2020-08,C#,61150,23802,2.569111839341232,5
2020-08,C++,55100,20799,2.6491658252800616,7
2020-08,Go,59522,23691,2.512430880925246,6
2020-08,Java,123810,47859,2.5869742368206605,4
2020-08,JavaScript,209292,78938,2.651346626466341,1
2020-08,Kotlin,34991,14732,2.3751696986152595,10
2020-08,PHP,39823,15638,2.546553267681289,9
2020-08,Python,182827,69116,2.645219630765669,2
2020-08,Ruby,25374,9357,2.7117665918563643,12
2020-08,Rust,38086,17362,2.193641285566179,8
2020-08,Swift,31869,11285,2.824014178112539,11
2020-08,TypeScript,125989,51403,2.4510048051670137,3
2020-09,C#,60499,23055,2.62411624376491,7
2020-09,C++,55257,24020,2.300457951706911,6
2020-09,Go,55741,24776,2.2497981917985146,5
2020-09,Java,105494,43039,2.451125723181301,4
2020-09,JavaScript,230151,77313,2.976873229599162,2
2020-09,Kotlin,33291,14985,2.2216216216216216,10
2020-09,PHP,39902,16559,2.4096865752762846,9
2020-09,Python,187001,79057,2.365394588714472,1
2020-09,Ruby,25548,9737,2.6238061004416147,12
2020-09,Rust,42148,20648,2.041263076327005,8
2020-09,Swift,30468,12704,2.3982997481108312,11
2020-09,TypeScript,120364,50775,2.370536681437716,3
2020-10,C#,55137,22128,2.491729934924078,6
2020-10,C++,52437,20968,2.500810759252194,7
2020-10,Go,63611,23815,2.6710476590384213,5
2020-10,Java,107236,41031,2.6135361068460434,4
2020-10,JavaScript,222378,83054,2.677511016928745,1
2020-10,Kotlin,34881,13417,2.59976149660878,10
2020-10,PHP,39042,15931,2.4506936162199486,9
2020-10,Python,188453,75573,2.493655141386474,2
2020-10,Ruby,23920,8921,2.6813137540634457,12
2020-10,Rust,39243,18977,2.0679243294514413,8
2020-10,Swift,31696,13139,2.4123601491742144,11
2020-10,TypeScript,132781,58959,2.252090435726522,3
2020-11,C#,61360,24155,2.5402608155661355,6
2020-11,C++,54965,23315,2.357495174780184,7
2020-11,Go,65841,26623,2.473087180257672,5
2020-11,Java,108807,41898,2.5969497350708863,4
2020-11,JavaScript,231930,77491,2.992992734640152,2
2020-11,Kotlin,32481,13268,2.4480705456738017,10
2020-11,PHP,41048,17476,2.3488212405584803,9
2020-11,Python,187247,78808,2.3759897472337834,1
2020-11,Ruby,23356,9096,2.567722075637643,12
2020-11,Rust,44664,22388,1.9949973199928528,8
2020-11,Swift,28482,12461,2.285691357033946,11
2020-11,TypeScript,123806,53546,2.3121428304635265,3
2020-12,C#,59385,22117,2.685038658045847,7
2020-12,C++,55595,22537,2.466832320184585,6
2020-12,Go,65433,24697,2.649431104992509,5
2020-12,Java,114457,49039,2.333999469809743,4
2020-12,JavaScript,227199,74862,3.03490422377174,2
2020-12,Kotlin,34500,15425,2.2366288492706645,10
2020-12,PHP,40592,17825,2.277251051893408,9
2020-12,Python,195288,75801,2.5763248505956384,1
2020-12,Ruby,25468,10627,2.3965371224240144,12
2020-12,Rust,42644,20103,2.1212754315276325,8
2020-12,Swift,32188,13063,2.464058792007961,11
2020-12,TypeScript,131738,53376,2.4681130095923263,3
2021-01,C#,61060,24118,2.5317190480139318,6
2021-01,C++,58235,23542,2.473664089712004,7
2021-01,Go,69478,27139,2.560079590257563,5
2021-01,Java,114005,41831,2.7253711362386746,4
2021-01,JavaScript,248939,85003,2.92859075562039,1
2021-01,Kotlin,36444,14622,2.492408699220353,10
2021-01,PHP,43011,16897,2.545481446410605,9
2021-01,Python,185795,79631,2.3331993821501675,2
2021-01,Ruby,25240,12188,2.070889399409255,11
2021-01,Rust,43429,20849,2.083025564775289,8
2021-01,Swift,31708,12167,2.606065587244185,12
2021-01,TypeScript,132076,51233,2.5779478070774697,3
2021-02,C#,63001,22693,2.7762305556779623,8
2021-02,C++,61169,26476,2.310356549327693,6
2021-02,Go,70059,30138,2.3246068086800715,5
2021-02,Java,122275,49618,2.4643274618082147,4
2021-02,JavaScript,240411,88640,2.712217960288809,1
2021-02,Kotlin,34252,13721,2.4963195102397786,11
2021-02,PHP,42904,15549,2.7592771239307994,9
2021-02,Python,195517,79985,2.44442082890542,2
2021-02,Ruby,23317,10117,2.3047346051200948,12
2021-02,Rust,46622,22959,2.0306633564179624,7
2021-02,Swift,33948,13915,2.439669421487604,10
2021-02,TypeScript,141171,59451,2.374577383054953,3
2021-03,C#,61043,27044,2.257173495045112,5
2021-03,C++,62928,25000,2.51712,6
2021-03,Go,65222,24502,2.661905150599951,7
2021-03,Java,136403,51303,2.6587723914780814,4
2021-03,JavaScript,233701,84217,2.774986047947564,1
2021-03,Kotlin,38508,14739,2.6126602890291064,10
2021-03,PHP,43927,16922,2.595851554189812,9
2021-03,Python,202600,77551,2.612474371703782,2
2021-03,Ruby,22292,9607,2.32039138128448,12
2021-03,Rust,46740,21742,2.1497562321773525,8
2021-03,Swift,33320,12665,2.6308724832214767,11
2021-03,TypeScript,149185,63728,2.3409647250815966,3
2021-04,C#,64493,24964,2.583440153821503,7
2021-04,C++,62195,25590,2.430441578741696,5
2021-04,Go,65120,25340,2.569850039463299,6
2021-04,Java,125754,49590,2.535874168179068,4
2021-04,JavaScript,247287,89488,2.7633537457536206,1
2021-04,Kotlin,40036,15546,2.5753248424031905,10
2021-04,PHP,44596,16361,2.725750259764073,9
2021-04,Python,198302,80107,2.4754640668106407,2
2021-04,Ruby,26083,11106,2.3485503331532507,12
2021-04,Rust,48067,24023,2.0008741622611663,8
2021-04,Swift,36192,13606,2.660002939879465,11
2021-04,TypeScript,151688,54267,2.795216245600457,3
2021-05,C#,63417,25768,2.461075752871779,6
2021-05,C++,61689,23318,2.645552791834634,7
2021-05,Go,72937,27720,2.631204906204906,5
2021-05,Java,125785,46829,2.6860492429904546,4
2021-05,JavaScript,256303,88869,2.884054057095275,1
2021-05,Kotlin,39673,14379,2.759093121913902,11
2021-05,PHP,40346,17011,2.371759449767797,9
2021-05,Python,207754,84405,2.46139446715242,2
2021-05,Ruby,23185,9854,2.3528516338542724,12
2021-05,Rust,45065,21294,2.116323847093078,8
2021-05,Swift,35682,16126,2.2126999875976683,10
2021-05,TypeScript,143267,62196,2.303476107788282,3
2021-06,C#,64905,25947,2.501445253786565,5
2021-06,C++,62311,25099,2.4826088688792383,7
2021-06,Go,69915,25182,2.7763878961162733,6
2021-06,Java,123793,45825,2.7014293507910527,4
2021-06,JavaScript,262328,102117,2.568896461901544,1
2021-06,Kotlin,39907,16890,2.362759029011249,10
2021-06,PHP,39190,17415,2.2503588860178008,9
2021-06,Python,198914,78163,2.544861379425048,2
2021-06,Ruby,22541,8083,2.788692317208957,12
2021-06,Rust,48474,19592,2.474173131890568,8
2021-06,Swift,36443,13767,2.6471271882036755,11
2021-06,TypeScript,143978,64123,2.2453409852938884,3
2021-07,C#,65227,24915,2.6179811358619305,6
2021-07,C++,61884,23384,2.6464249059185767,7
2021-07,Go,71101,28707,2.47678266624865,5
2021-07,Java,124297,49425,2.514860900354072,4
2021-07,JavaScript,263486,97576,2.700315651389686,1
2021-07,Kotlin,38475,16188,2.376760563380281,9
2021-07,PHP,39249,14508,2.705334987593052,10
2021-07,Python,196083,83681,2.343220085802034,2
2021-07,Ruby,21724,8002,2.714821294676331,12
2021-07,Rust,47724,22337,2.136544746384922,8
2021-07,Swift,35022,12799,2.7363075240253143,11
2021-07,TypeScript,141385,61288,2.306895313927685,3
2021-08,C#,60671,25939,2.338987624812059,7
2021-08,C++,63290,28563,2.215803662080314,5
2021-08,Go,66701,26494,2.5175888880501245,6
2021-08,Java,120560,51887,2.323510705957176,4
2021-08,JavaScript,257242,91555,2.809699087979902,1
2021-08,Kotlin,38907,16379,2.3754197447951646,9
2021-08,PHP,37672,16367,2.3017046495998046,10
2021-08,Python,208962,80810,2.5858433362207647,2
2021-08,Ruby,24057,11119,2.163593848367659,12
2021-08,Rust,44117,21846,2.0194543623546646,8
2021-08,Swift,36493,14258,2.5594753822415486,11
2021-08,TypeScript,139669,60768,2.298397182727752,3
2021-09,C#,62077,23453,2.6468682044940945,8
2021-09,C++,60265,23992,2.5118789596532176,6
2021-09,Go,68406,28856,2.370598835597449,5
2021-09,Java,121077,48417,2.5007125596381434,4
2021-09,JavaScript,253151,90868,2.785920235946648,1
2021-09,Kotlin,35799,13492,2.6533501334123923,11
2021-09,PHP,37006,15317,2.4160083567278186,9
2021-09,Python,210841,87831,2.40053056437932,2
2021-09,Ruby,20157,7689,2.6215372610222394,12
2021-09,Rust,44502,23558,1.8890398166228035,7
2021-09,Swift,33787,13964,2.4195789172156976,10
2021-09,TypeScript,148209,66807,2.2184651308994567,3
2021-10,C#,60271,25200,2.3917063492063493,6
2021-10,C++,62119,24517,2.5337113023616267,7
2021-10,Go,67614,29282,2.3090635885526947,5
2021-10,Java,125100,51123,2.447039492987501,4
2021-10,JavaScript,250725,82573,3.036404151478086,1
2021-10,Kotlin,38404,14657,2.6201814832503243,10
2021-10,PHP,38003,15844,2.39857359252714,9
2021-10,Python,210649,75919,2.774654566050659,2
2021-10,Ruby,21505,8947,2.403598971722365,12
2021-10,Rust,42297,18926,2.234862094473212,8
2021-10,Swift,36756,14462,2.5415571843451805,11
2021-10,TypeScript,146466,57735,2.536866718628215,3
2021-11,C#,67703,27297,2.4802359233615414,5
2021-11,C++,65045,25668,2.534089138226585,6
2021-11,Go,68909,25149,2.74002942462921,7
2021-11,Java,118567,45538,2.603693618516404,4
2021-11,JavaScript,245763,80673,3.0464095794131865,1
2021-11,Kotlin,38183,16425,2.32468797564688,9
2021-11,PHP,35902,13761,2.6089673715572994,10
2021-11,Python,214819,79865,2.6897764978401053,2
2021-11,Ruby,17832,6956,2.563542265669925,12
2021-11,Rust,50291,22102,2.275404940729346,8
2021-11,Swift,33907,12975,2.6132562620423894,11
2021-11,TypeScript,156748,66531,2.356014489486104,3
2021-12,C#,68651,24477,2.8047146300608734,8
2021-12,C++,65532,26263,2.4952214141567985,6
2021-12,Go,74877,28210,2.6542715349166963,5
2021-12,Java,116949,41596,2.811544379267237,4
2021-12,JavaScript,265122,94542,2.804277463984261,1
2021-12,Kotlin,40934,16257,2.517930737528449,9
2021-12,PHP,37765,15133,2.49553954932928,10
2021-12,Python,206250,91260,2.260026298487837,2
2021-12,Ruby,21841,8764,2.4921268827019625,12
2021-12,Rust,49575,24634,2.0124624502719817,7
2021-12,Swift,35508,13937,2.547750591949487,11
2021-12,TypeScript,152533,66383,2.297772019944865,3
2022-01,C#,65890,26449,2.491209497523536,6
2022-01,C++,68636,24010,2.8586422324031653,7
2022-01,Go,72708,29955,2.427240861291938,5
2022-01,Java,122470,45424,2.6961518140190206,4
2022-01,JavaScript,254116,89689,2.833301742688624,1
2022-01,Kotlin,40122,15296,2.6230387029288704,11
2022-01,PHP,36627,15797,2.318604798379439,9
2022-01,Python,223670,82609,2.7075742352528174,2
2022-01,Ruby,19551,8197,2.385140905209223,12
2022-01,Rust,48066,19621,2.4497222363793894,8
2022-01,Swift,38511,15719,2.449965010496851,10
2022-01,TypeScript,171930,65023,2.6441413038463315,3
2022-02,C#,66449,27625,2.405393665158371,5
2022-02,C++,64578,24290,2.658624948538493,7
2022-02,Go,68667,26856,2.556858802502234,6
2022-02,Java,137915,50185,2.7481319119258742,4
2022-02,JavaScript,278657,101817,2.7368415883398645,1
2022-02,Kotlin,44354,17323,2.5604110142585004,9
2022-02,PHP,38173,16480,2.316322815533981,10
2022-02,Python,233714,92824,2.5178186675859693,2
2022-02,Ruby,19900,9073,2.193320842058856,12
2022-02,Rust,51230,22032,2.325254175744372,8
2022-02,Swift,36279,15207,2.385677648451371,11
2022-02,TypeScript,149436,64551,2.3150067388576474,3
2022-03,C#,67850,25232,2.6890456563094483,8
2022-03,C++,69611,28044,2.4822065325916416,6
2022-03,Go,77028,32548,2.366597025930933,5
2022-03,Java,136924,55327,2.4748133822545952,4
2022-03,JavaScript,274887,97447,2.8208872515316017,1
2022-03,Kotlin,43994,17099,2.572898999941517,9
2022-03,PHP,37635,14874,2.530254134731747,11
2022-03,Python,235833,94879,2.4856185246471822,2
2022-03,Ruby,19730,8132,2.426217412690605,12
2022-03,Rust,52736,25800,2.044031007751938,7
2022-03,Swift,39207,15205,2.5785596843143703,10
2022-03,TypeScript,156520,65511,2.3892170780479614,3
2022-04,C#,67550,27498,2.456542293985017,6
2022-04,C++,68474,27382,2.5006938864947776,7
2022-04,Go,75460,29726,2.5385184686806164,5
2022-04,Java,137506,46286,2.970790303763557,4
2022-04,JavaScript,287358,96533,2.9767851408326687,2
2022-04,Kotlin,40897,15556,2.6290177423502183,9
2022-04,PHP,37917,13486,2.8115823817292007,11
2022-04,Python,246853,97574,2.5299055076147337,1
2022-04,Ruby,17748,6918,2.5654813529921943,12
2022-04,Rust,50957,25824,1.9732419454770755,8
2022-04,Swift,37829,14945,2.5312144529943126,10
2022-04,TypeScript,157940,65114,2.4255920385784933,3
2022-05,C#,72482,28727,2.5231315487172346,5
2022-05,C++,66197,25023,2.645446189505655,8
2022-05,Go,75389,28070,2.685749910936943,6
2022-05,Java,143029,58963,2.425741566745247,4
2022-05,JavaScript,271791,99579,2.7294007772723163,1
2022-05,Kotlin,43937,15839,2.7739756297746068,10
2022-05,PHP,38334,14517,2.640628228972928,11
2022-05,Python,247349,94737,2.6109017596081783,2
2022-05,Ruby,19319,8048,2.400472166998012,12
2022-05,Rust,51547,26002,1.9824244288900852,7
2022-05,Swift,38736,16625,2.329984962406015,9
2022-05,TypeScript,163351,72145,2.264204033543558,3
2022-06,C#,66933,24406,2.74248135704335,8
2022-06,C++,66544,25428,2.616957684442347,6
2022-06,Go,78606,30909,2.5431427739493357,5
2022-06,Java,140655,53374,2.635271855210402,4
2022-06,JavaScript,296529,113788,2.6059777832460367,1
2022-06,Kotlin,43263,18205,2.3764350453172205,9
2022-06,PHP,36644,15268,2.400052397170553,11
2022-06,Python,224221,94287,2.3780690869366934,2
2022-06,Ruby,17883,6845,2.612563915266618,12
2022-06,Rust,52103,25085,2.0770580027905123,7
2022-06,Swift,38130,16487,2.3127312427973554,10
2022-06,TypeScript,166429,64449,2.5823364210460986,3
2022-07,C#,70268,26123,2.689890135129962,6
2022-07,C++,69122,25987,2.65986839573633,7
2022-07,Go,76172,29516,2.5807019921398564,5
2022-07,Java,132222,52447,2.521059355158541,4
2022-07,JavaScript,287533,102406,2.807774935062399,1
2022-07,Kotlin,43222,17528,2.465883158375171,9
2022-07,PHP,34967,14147,2.4716901109775926,11
2022-07,Python,232521,96623,2.406476718793662,2
2022-07,Ruby,16754,5992,2.7960614152202936,12
2022-07,Rust,52992,20742,2.554816314723749,8
2022-07,Swift,36815,14503,2.538440322691857,10
2022-07,TypeScript,166737,74727,2.231281865992212,3
2022-08,C#,74328,29823,2.492304597123026,6
2022-08,C++,67751,26239,2.5820724875185794,7
2022-08,Go,77250,29904,2.583266452648475,5
2022-08,Java,131550,55239,2.381469613859773,4
2022-08,JavaScript,280225,87549,3.2007789923357204,2
2022-08,Kotlin,41079,17343,2.368621345787926,9
2022-08,PHP,35854,14918,2.403405282209412,11
2022-08,Python,235420,95680,2.4604933110367893,1
2022-08,Ruby,15232,5855,2.601537147736977,12
2022-08,Rust,52021,24183,2.151139230037629,8
2022-08,Swift,36494,15161,2.4070971571796056,10
2022-08,TypeScript,163230,71115,2.2952963509808058,3
2022-09,C#,71940,27631,2.603597408707611,8
2022-09,C++,67164,29267,2.2948713568182595,6
2022-09,Go,79501,33789,2.3528663174405877,5
2022-09,Java,132179,53015,2.493237762897293,4
2022-09,JavaScript,275658,103945,2.6519601712444083,1
2022-09,Kotlin,43372,18967,2.2867084936995834,9
2022-09,PHP,36022,14724,2.4464819342569952,11
2022-09,Python,224123,98502,2.275314206818136,2
2022-09,Ruby,14186,5931,2.3918394874388804,12
2022-09,Rust,53022,27969,1.8957417140405448,7
2022-09,Swift,38312,16119,2.376822383522551,10
2022-09,TypeScript,170763,68724,2.4847651475467085,3
2022-10,C#,65432,24662,2.6531505960587136,8
2022-10,C++,66416,27470,2.4177648343647618,7
2022-10,Go,80783,32233,2.5062203331988955,5
2022-10,Java,125449,46950,2.671970181043664,4
2022-10,JavaScript,286049,99865,2.864356881790417,1
2022-10,Kotlin,41830,15769,2.6526729659458432,9
2022-10,PHP,33529,12867,2.6058133208984224,11
2022-10,Python,226680,92576,2.4485827860352574,2
2022-10,Ruby,14382,5774,2.490820921371666,12
2022-10,Rust,55325,28426,1.9462815732076268,6
2022-10,Swift,39486,15364,2.5700338453527727,10
2022-10,TypeScript,175178,71557,2.4480903335802227,3
2022-11,C#,72756,31109,2.338744414799576,5
2022-11,C++,67281,25577,2.630527426985182,7
2022-11,Go,72950,30054,2.4272975311106677,6
2022-11,Java,137479,54282,2.532681183449394,4
2022-11,JavaScript,268651,92883,2.8923592045907216,2
2022-11,Kotlin,40836,15489,2.6364516753825296,10
2022-11,PHP,34195,12833,2.664614665315982,11
2022-11,Python,251757,110318,2.282102648706467,1
2022-11,Ruby,13050,5054,2.5821131776810446,12
2022-11,Rust,51698,23380,2.211206159110351,8
2022-11,Swift,37793,16239,2.32729847897038,9
2022-11,TypeScript,176433,67174,2.626507279602227,3
2022-12,C#,71367,29700,2.402929292929293,6
2022-12,C++,69597,25338,2.7467440208382667,8
2022-12,Go,77207,32597,2.3685308463969075,5
2022-12,Java,129614,50940,2.5444444444444443,4
2022-12,JavaScript,299702,115749,2.5892405117970783,1
2022-12,Kotlin,45243,17745,2.549619611158073,9
2022-12,PHP,35266,14016,2.516124429223744,11
2022-12,Python,237938,89960,2.6449310804802133,2
2022-12,Ruby,13035,5321,2.4497274948317984,12
2022-12,Rust,54522,28159,1.9362193259703824,7
2022-12,Swift,38745,14131,2.741844172386951,10
2022-12,TypeScript,175890,71753,2.4513260769584546,3
2023-01,C#,72600,26289,2.7616113203240897,7
2023-01,C++,70161,26827,2.6153129310023484,6
2023-01,Go,87750,36313,2.4164899622724643,5
2023-01,Java,120877,48641,2.4850845994120188,4
2023-01,JavaScript,293250,99603,2.944188428059396,2
2023-01,Kotlin,42027,18303,2.2961809539419766,9
2023-01,PHP,34969,14637,2.389082462253194,11
2023-01,Python,263097,120492,2.183522557514192,1
2023-01,Ruby,13666,5069,2.6959952653383312,12
2023-01,Rust,56095,24915,2.251454946819185,8
2023-01,Swift,39136,14707,2.6610457605222004,10
2023-01,TypeScript,183097,78245,2.340047287366605,3
2023-02,C#,73573,24828,2.963307555985178,8
2023-02,C++,75955,29469,2.577454273982829,6
2023-02,Go,83671,32522,2.5727507533362037,5
2023-02,Java,136566,49825,2.740913196186653,4
2023-02,JavaScript,298960,103714,2.8825423761497966,1
2023-02,Kotlin,45453,18750,2.42416,9
2023-02,PHP,35886,15279,2.348713921068133,11
2023-02,Python,252648,89933,2.8092913613467805,2
2023-02,Ruby,13824,5305,2.6058435438265786,12
2023-02,Rust,58027,28536,2.033466498458088,7
2023-02,Swift,42154,16230,2.597288971041281,10
2023-02,TypeScript,188905,74185,2.5464042596212173,3
2023-03,C#,74591,31093,2.398964397131187,6
2023-03,C++,72482,29454,2.46085421334963,7
2023-03,Go,89302,35680,2.502858744394618,5
2023-03,Java,143657,53448,2.687790001496782,4
2023-03,JavaScript,301636,102719,2.936516126519923,2
2023-03,Kotlin,46526,18547,2.508545856472745,9
2023-03,PHP,32318,14576,2.217206366630077,11
2023-03,Python,262722,103328,2.542602198823165,1
2023-03,Ruby,13218,5298,2.4949037372593432,12
2023-03,Rust,57481,28171,2.0404316495687054,8
2023-03,Swift,43247,17595,2.45791418016482,10
2023-03,TypeScript,192429,79858,2.409639610308297,3
2023-04,C#,76433,29130,2.62385856505321,8
2023-04,C++,79198,33288,2.379175678923336,6
2023-04,Go,93812,38318,2.4482488647632965,5
2023-04,Java,135408,51885,2.609771610291992,4
2023-04,JavaScript,311698,108194,2.8809176109580936,2
2023-04,Kotlin,48179,20527,2.347103814488235,9
2023-04,PHP,32698,13585,2.4069193963930804,11
2023-04,Python,272604,115390,2.362457751971575,1
2023-04,Ruby,12912,6164,2.0947436729396496,12
2023-04,Rust,59576,29473,2.0213754962168764,7
2023-04,Swift,43508,17231,2.524984040392316,10
2023-04,TypeScript,178702,72553,2.463054594572244,3
2023-05,C#,80943,31206,2.5938281099788503,6
2023-05,C++,74558,30331,2.458145132043124,7
2023-05,Go,89620,38051,2.3552600457281017,5
2023-05,Java,145153,55854,2.598793282486483,4
2023-05,JavaScript,324285,125768,2.5784380764582404,1
2023-05,Kotlin,48393,17396,2.7818464014716024,9
2023-05,PHP,35013,13817,2.5340522544691324,11
2023-05,Python,248501,103009,2.4124202739566445,2
2023-05,Ruby,11945,4859,2.458324758180696,12
2023-05,Rust,62026,28866,2.148756322316913,8
2023-05,Swift,41497,17292,2.3997802452000925,10
2023-05,TypeScript,187430,81182,2.3087630262866154,3
2023-06,C#,73138,28571,2.55986839802597,8
2023-06,C++,75102,28624,2.6237423141419787,7
2023-06,Go,84007,35104,2.393089106654512,5
2023-06,Java,139900,60268,2.3212982013672265,4
2023-06,JavaScript,320972,120466,2.664419836302359,1
2023-06,Kotlin,49186,18870,2.6065712771595124,9
2023-06,PHP,32021,14089,2.27276598764994,11
2023-06,Python,270706,109999,2.460986008963718,2
2023-06,Ruby,10386,3907,2.6583056053237777,12
2023-06,Rust,58233,30442,1.9129163655475987,6
2023-06,Swift,44190,16065,2.750700280112045,10
2023-06,TypeScript,186866,80343,2.325852905666953,3
2023-07,C#,77863,26645,2.922236817414149,8
2023-07,C++,74963,29324,2.556370208702769,6
2023-07,Go,83781,32763,2.55718340811281,5
2023-07,Java,126765,45935,2.759660389681071,4
2023-07,JavaScript,330346,117930,2.8012041041295683,1
2023-07,Kotlin,48303,21380,2.2592609915809168,9
2023-07,PHP,32311,11616,2.78159435261708,11
2023-07,Python,265633,106993,2.4827138223995964,2
2023-07,Ruby,10417,4039,2.5791037385491458,12
2023-07,Rust,63119,28446,2.218905997328271,7
2023-07,Swift,45047,16619,2.7105722365966667,10
2023-07,TypeScript,175940,78083,2.253243343621531,3
2023-08,C#,73733,30477,2.419299799849066,6
2023-08,C++,74433,29840,2.494403485254692,7
2023-08,Go,85152,37631,2.262815232122452,5
2023-08,Java,127713,50344,2.5368067694263465,4
2023-08,JavaScript,314867,106162,2.9659105894764606,2
2023-08,Kotlin,47307,17396,2.719418257070591,10
2023-08,PHP,33353,11949,2.791279604987865,11
2023-08,Python,263686,107597,2.450681710456611,1
2023-08,Ruby,10260,3937,2.6060452120904243,12
2023-08,Rust,59891,27122,2.2082073593392817,8
2023-08,Swift,41308,17406,2.3732046420774444,9
2023-08,TypeScript,192282,75499,2.5468151896051605,3
2023-09,C#,75229,28235,2.664388170710112,7
2023-09,C++,69359,26856,2.582625856419422,8
2023-09,Go,81631,35435,2.3036827994920275,5
2023-09,Java,131366,55470,2.3682350820263207,4
2023-09,JavaScript,320589,106396,3.0131677882627166,1
2023-09,Kotlin,49604,18573,2.6707586281160824,9
2023-09,PHP,30592,14037,2.1793830590582037,11
2023-09,Python,253790,96115,2.640482755033033,2
2023-09,Ruby,8307,3205,2.5918876755070204,12
